player1,player2,val_3,val_6,raw,total
1627774_2018-19,1628978_2018-19,0,0,0.16,1
1627774_2018-19,1629045_2018-19,0,0,0.16,1
1627774_2018-19,201956_2018-19,1,1,0.33,2
1627774_2018-19,201967_2018-19,2,1,0.5,3
1627774_2018-19,203090_2018-19,0,0,0.16,1
1627774_2018-19,203107_2018-19,0,0,0.16,1
1627774_2018-19,203961_2018-19,0,0,0.2,1
1627774_2018-19,2736_2018-19,1,1,0.33,2
1627823_2018-19,1628035_2018-19,0,0,0.16,1
1627823_2018-19,1628405_2018-19,0,0,0.2,1
1627823_2018-19,1628417_2018-19,0,0,0.16,1
1627823_2018-19,1628439_2018-19,0,0,0.2,1
1627823_2018-19,1628978_2018-19,0,0,0.16,1
1627823_2018-19,201956_2018-19,0,0,0.16,1
1627823_2018-19,201967_2018-19,0,0,0.16,1
1627823_2018-19,203090_2018-19,0,0,0.16,1
1627823_2018-19,203107_2018-19,1,1,0.33,2
1627823_2018-19,203516_2018-19,1,1,0.33,2
1627823_2018-19,203961_2018-19,0,0,0.2,1
1628035_2018-19,1628405_2018-19,0,0,0.2,1
1628035_2018-19,1628417_2018-19,1,1,0.33,2
1628035_2018-19,1628439_2018-19,1,1,0.4,2
1628035_2018-19,1628470_2018-19,1,1,0.33,2
1628035_2018-19,1628978_2018-19,0,0,0.16,1
1628035_2018-19,1629045_2018-19,0,0,0.16,1
1628035_2018-19,201588_2018-19,0,0,0.16,1
1628035_2018-19,201956_2018-19,1,1,0.33,2
1628035_2018-19,201967_2018-19,1,1,0.33,2
1628035_2018-19,203090_2018-19,0,0,0.16,1
1628035_2018-19,203107_2018-19,0,0,0.16,1
1628035_2018-19,203516_2018-19,0,0,0.16,1
1628035_2018-19,203961_2018-19,0,0,0.2,1
1628035_2018-19,2736_2018-19,1,1,0.33,2
1628405_2018-19,1628417_2018-19,0,0,0.2,1
1628405_2018-19,1628439_2018-19,0,0,0.2,1
1628405_2018-19,1628470_2018-19,0,0,0.2,1
1628405_2018-19,1628978_2018-19,0,0,0.2,1
1628405_2018-19,1629045_2018-19,0,0,0.2,1
1628405_2018-19,201588_2018-19,0,0,0.2,1
1628405_2018-19,201956_2018-19,0,0,0.2,1
1628405_2018-19,201967_2018-19,0,0,0.2,1
1628405_2018-19,203090_2018-19,0,0,0.2,1
1628405_2018-19,203107_2018-19,0,0,0.2,1
1628405_2018-19,203516_2018-19,0,0,0.2,1
1628405_2018-19,203961_2018-19,0,0,0.2,1
1628405_2018-19,2736_2018-19,0,0,0.2,1
1628417_2018-19,1628439_2018-19,1,1,0.4,2
1628417_2018-19,1628470_2018-19,1,1,0.33,2
1628417_2018-19,1628978_2018-19,0,0,0.16,1
1628417_2018-19,1629045_2018-19,0,0,0.16,1
1628417_2018-19,201588_2018-19,1,1,0.33,2
1628417_2018-19,201956_2018-19,1,1,0.33,2
1628417_2018-19,201967_2018-19,1,1,0.33,2
1628417_2018-19,203090_2018-19,0,0,0.16,1
1628417_2018-19,203107_2018-19,0,0,0.16,1
1628417_2018-19,203516_2018-19,0,0,0.16,1
1628417_2018-19,203961_2018-19,0,0,0.2,1
1628417_2018-19,2736_2018-19,1,1,0.33,2
1628439_2018-19,1628470_2018-19,1,1,0.4,2
1628439_2018-19,1628978_2018-19,0,0,0.2,1
1628439_2018-19,1629045_2018-19,0,0,0.2,1
1628439_2018-19,201588_2018-19,0,0,0.2,1
1628439_2018-19,201956_2018-19,1,1,0.4,2
1628439_2018-19,201967_2018-19,1,1,0.4,2
1628439_2018-19,203090_2018-19,0,0,0.2,1
1628439_2018-19,203107_2018-19,0,0,0.2,1
1628439_2018-19,203516_2018-19,0,0,0.2,1
1628439_2018-19,203961_2018-19,0,0,0.2,1
1628439_2018-19,2736_2018-19,1,1,0.4,2
1628470_2018-19,1628978_2018-19,1,1,0.33,2
1628470_2018-19,201588_2018-19,0,0,0.16,1
1628470_2018-19,201956_2018-19,1,1,0.33,2
1628470_2018-19,201967_2018-19,1,1,0.33,2
1628470_2018-19,203090_2018-19,0,0,0.16,1
1628470_2018-19,203107_2018-19,0,0,0.16,1
1628470_2018-19,203516_2018-19,1,1,0.33,2
1628470_2018-19,203961_2018-19,0,0,0.2,1
1628978_2018-19,1629045_2018-19,1,1,0.33,2
1628978_2018-19,201588_2018-19,0,0,0.16,1
1628978_2018-19,201967_2018-19,0,0,0.16,1
1628978_2018-19,203090_2018-19,0,0,0.16,1
1628978_2018-19,203107_2018-19,0,0,0.16,1
1628978_2018-19,203516_2018-19,1,1,0.33,2
1628978_2018-19,203961_2018-19,0,0,0.2,1
1628978_2018-19,2736_2018-19,0,0,0.16,1
1629045_2018-19,201588_2018-19,0,0,0.16,1
1629045_2018-19,201956_2018-19,0,0,0.16,1
1629045_2018-19,201967_2018-19,0,0,0.16,1
1629045_2018-19,203090_2018-19,0,0,0.16,1
1629045_2018-19,203107_2018-19,0,0,0.16,1
1629045_2018-19,203516_2018-19,0,0,0.16,1
1629045_2018-19,203961_2018-19,0,0,0.2,1
201588_2018-19,201956_2018-19,0,0,0.16,1
201588_2018-19,201967_2018-19,0,0,0.16,1
201588_2018-19,203090_2018-19,0,0,0.16,1
201588_2018-19,203107_2018-19,0,0,0.16,1
201588_2018-19,203516_2018-19,1,1,0.33,2
201588_2018-19,203961_2018-19,0,0,0.2,1
201588_2018-19,2736_2018-19,1,1,0.33,2
201956_2018-19,201967_2018-19,1,1,0.33,2
201956_2018-19,203090_2018-19,1,1,0.33,2
201956_2018-19,203107_2018-19,0,0,0.16,1
201956_2018-19,203516_2018-19,0,0,0.16,1
201956_2018-19,203961_2018-19,0,0,0.2,1
201956_2018-19,2736_2018-19,2,1,0.5,3
201967_2018-19,203090_2018-19,0,0,0.16,1
201967_2018-19,203107_2018-19,0,0,0.16,1
201967_2018-19,203516_2018-19,0,0,0.16,1
201967_2018-19,203961_2018-19,0,0,0.2,1
201967_2018-19,2736_2018-19,1,1,0.33,2
203090_2018-19,203107_2018-19,0,0,0.16,1
203090_2018-19,203516_2018-19,0,0,0.16,1
203090_2018-19,203961_2018-19,0,0,0.2,1
203090_2018-19,2736_2018-19,1,1,0.33,2
203107_2018-19,203516_2018-19,0,0,0.16,1
203107_2018-19,203961_2018-19,0,0,0.2,1
203107_2018-19,2736_2018-19,0,0,0.16,1
203516_2018-19,203961_2018-19,0,0,0.2,1
203516_2018-19,2736_2018-19,1,1,0.33,2
203961_2018-19,2736_2018-19,0,0,0.2,1
1626157_2018-19,1627734_2018-19,0,0,0.16,1
1626157_2018-19,1629028_2018-19,0,0,0.16,1
1626157_2018-19,202355_2018-19,0,0,0.16,1
1626157_2018-19,203076_2018-19,1,1,0.33,2
1626157_2018-19,203507_2018-19,0,0,0.16,1
1626157_2018-19,203999_2018-19,0,0,0.16,1
1627734_2018-19,1629028_2018-19,0,0,0.16,1
1627734_2018-19,202355_2018-19,0,0,0.16,1
1627734_2018-19,203076_2018-19,1,1,0.33,2
1627734_2018-19,203507_2018-19,0,0,0.16,1
1627734_2018-19,203991_2018-19,0,0,0.16,1
1627734_2018-19,203999_2018-19,0,0,0.16,1
1629028_2018-19,203076_2018-19,1,1,0.33,2
1629028_2018-19,203507_2018-19,0,0,0.16,1
1629028_2018-19,203991_2018-19,1,1,0.33,2
202355_2018-19,203076_2018-19,0,0,0.16,1
202355_2018-19,203507_2018-19,0,0,0.16,1
202355_2018-19,203991_2018-19,1,1,0.33,2
202355_2018-19,203999_2018-19,0,0,0.16,1
203076_2018-19,203507_2018-19,0,0,0.16,1
203076_2018-19,203991_2018-19,0,0,0.16,1
203076_2018-19,203999_2018-19,0,0,0.16,1
203507_2018-19,203991_2018-19,0,0,0.16,1
203507_2018-19,203999_2018-19,1,1,0.33,2
203991_2018-19,203999_2018-19,0,0,0.16,1
1626159_2018-19,1628369_2018-19,0,0,0.16,1
1626159_2018-19,1629029_2018-19,0,0,0.16,1
1626159_2018-19,200768_2018-19,0,0,0.16,1
1626159_2018-19,201142_2018-19,0,0,0.16,1
1626159_2018-19,201568_2018-19,0,0,0.16,1
1626159_2018-19,201587_2018-19,0,0,0.16,1
1626159_2018-19,201935_2018-19,0,0,0.16,1
1626159_2018-19,201939_2018-19,0,0,0.16,1
1626159_2018-19,201942_2018-19,0,0,0.16,1
1626159_2018-19,201950_2018-19,0,0,0.16,1
1626159_2018-19,201960_2018-19,0,0,0.16,1
1626159_2018-19,202331_2018-19,0,0,0.16,1
1626159_2018-19,202710_2018-19,0,0,0.16,1
1626159_2018-19,203114_2018-19,1,1,0.33,2
1626159_2018-19,203490_2018-19,1,1,0.33,2
1626159_2018-19,203496_2018-19,0,0,0.16,1
1626159_2018-19,203897_2018-19,0,0,0.16,1
1626159_2018-19,203932_2018-19,0,0,0.16,1
1626159_2018-19,203952_2018-19,0,0,0.16,1
1626159_2018-19,203953_2018-19,1,1,0.33,2
1626159_2018-19,2772_2018-19,1,1,0.33,2
1628366_2018-19,1628369_2018-19,0,0,0.16,1
1628366_2018-19,1629029_2018-19,0,0,0.16,1
1628366_2018-19,200768_2018-19,0,0,0.16,1
1628366_2018-19,201142_2018-19,0,0,0.16,1
1628366_2018-19,201568_2018-19,0,0,0.16,1
1628366_2018-19,201587_2018-19,1,1,0.33,2
1628366_2018-19,201935_2018-19,0,0,0.16,1
1628366_2018-19,201939_2018-19,0,0,0.16,1
1628366_2018-19,201942_2018-19,0,0,0.16,1
1628366_2018-19,201950_2018-19,0,0,0.16,1
1628366_2018-19,201960_2018-19,0,0,0.16,1
1628366_2018-19,202331_2018-19,0,0,0.16,1
1628366_2018-19,202710_2018-19,0,0,0.16,1
1628366_2018-19,203087_2018-19,0,0,0.16,1
1628366_2018-19,203114_2018-19,1,1,0.33,2
1628366_2018-19,203496_2018-19,0,0,0.16,1
1628366_2018-19,203897_2018-19,0,0,0.16,1
1628366_2018-19,203932_2018-19,0,0,0.16,1
1628366_2018-19,203952_2018-19,0,0,0.16,1
1628366_2018-19,203953_2018-19,0,0,0.16,1
1628366_2018-19,2772_2018-19,1,1,0.33,2
1628369_2018-19,1629029_2018-19,0,0,0.16,1
1628369_2018-19,200768_2018-19,0,0,0.16,1
1628369_2018-19,201568_2018-19,0,0,0.16,1
1628369_2018-19,201935_2018-19,0,0,0.16,1
1628369_2018-19,201939_2018-19,0,0,0.16,1
1628369_2018-19,201942_2018-19,0,0,0.16,1
1628369_2018-19,201950_2018-19,0,0,0.16,1
1628369_2018-19,201960_2018-19,1,1,0.33,2
1628369_2018-19,202331_2018-19,0,0,0.16,1
1628369_2018-19,202710_2018-19,1,1,0.33,2
1628369_2018-19,203087_2018-19,1,1,0.33,2
1628369_2018-19,203114_2018-19,0,0,0.16,1
1628369_2018-19,203490_2018-19,1,1,0.33,2
1628369_2018-19,203496_2018-19,1,1,0.33,2
1628369_2018-19,203897_2018-19,0,0,0.16,1
1628369_2018-19,203932_2018-19,0,0,0.16,1
1628369_2018-19,203937_2018-19,1,1,0.33,2
1628369_2018-19,203953_2018-19,1,1,0.33,2
1628369_2018-19,2772_2018-19,0,0,0.16,1
1629029_2018-19,200768_2018-19,1,1,0.33,2
1629029_2018-19,201142_2018-19,0,0,0.16,1
1629029_2018-19,201568_2018-19,0,0,0.16,1
1629029_2018-19,201587_2018-19,0,0,0.16,1
1629029_2018-19,201935_2018-19,0,0,0.16,1
1629029_2018-19,201942_2018-19,3,2,0.66,4
1629029_2018-19,201950_2018-19,3,2,0.66,4
1629029_2018-19,201960_2018-19,0,0,0.16,1
1629029_2018-19,202331_2018-19,0,0,0.16,1
1629029_2018-19,203087_2018-19,0,0,0.16,1
1629029_2018-19,203114_2018-19,0,0,0.16,1
1629029_2018-19,203490_2018-19,0,0,0.16,1
1629029_2018-19,203496_2018-19,0,0,0.16,1
1629029_2018-19,203897_2018-19,2,1,0.5,3
1629029_2018-19,203932_2018-19,0,0,0.16,1
1629029_2018-19,203952_2018-19,0,0,0.16,1
1629029_2018-19,203953_2018-19,0,0,0.16,1
200768_2018-19,201142_2018-19,0,0,0.16,1
200768_2018-19,201568_2018-19,0,0,0.16,1
200768_2018-19,201587_2018-19,0,0,0.16,1
200768_2018-19,201935_2018-19,0,0,0.16,1
200768_2018-19,201939_2018-19,0,0,0.16,1
200768_2018-19,201942_2018-19,1,1,0.33,2
200768_2018-19,201950_2018-19,1,1,0.33,2
200768_2018-19,201960_2018-19,1,1,0.33,2
200768_2018-19,202331_2018-19,0,0,0.16,1
200768_2018-19,202710_2018-19,0,0,0.16,1
200768_2018-19,203087_2018-19,0,0,0.16,1
200768_2018-19,203114_2018-19,0,0,0.16,1
200768_2018-19,203496_2018-19,1,1,0.33,2
200768_2018-19,203897_2018-19,0,0,0.16,1
200768_2018-19,203937_2018-19,0,0,0.16,1
200768_2018-19,203952_2018-19,0,0,0.16,1
200768_2018-19,203953_2018-19,0,0,0.16,1
201142_2018-19,201935_2018-19,0,0,0.16,1
201142_2018-19,201939_2018-19,0,0,0.16,1
201142_2018-19,201942_2018-19,0,0,0.16,1
201142_2018-19,201950_2018-19,0,0,0.16,1
201142_2018-19,201960_2018-19,0,0,0.16,1
201142_2018-19,202331_2018-19,1,1,0.33,2
201142_2018-19,202710_2018-19,0,0,0.16,1
201142_2018-19,203087_2018-19,1,1,0.33,2
201142_2018-19,203114_2018-19,0,0,0.16,1
201142_2018-19,203490_2018-19,0,0,0.16,1
201142_2018-19,203496_2018-19,0,0,0.16,1
201142_2018-19,203897_2018-19,0,0,0.16,1
201142_2018-19,203932_2018-19,0,0,0.16,1
201142_2018-19,203937_2018-19,0,0,0.16,1
201142_2018-19,203953_2018-19,0,0,0.16,1
201142_2018-19,2772_2018-19,0,0,0.16,1
201568_2018-19,201587_2018-19,0,0,0.16,1
201568_2018-19,201935_2018-19,0,0,0.16,1
201568_2018-19,201939_2018-19,0,0,0.16,1
201568_2018-19,201942_2018-19,0,0,0.16,1
201568_2018-19,201950_2018-19,0,0,0.16,1
201568_2018-19,201960_2018-19,0,0,0.16,1
201568_2018-19,202331_2018-19,0,0,0.16,1
201568_2018-19,202710_2018-19,0,0,0.16,1
201568_2018-19,203087_2018-19,1,1,0.33,2
201568_2018-19,203114_2018-19,0,0,0.16,1
201568_2018-19,203490_2018-19,0,0,0.16,1
201568_2018-19,203496_2018-19,0,0,0.16,1
201568_2018-19,203897_2018-19,0,0,0.16,1
201568_2018-19,203932_2018-19,1,1,0.33,2
201568_2018-19,203937_2018-19,0,0,0.16,1
201568_2018-19,203952_2018-19,0,0,0.16,1
201568_2018-19,203953_2018-19,1,1,0.33,2
201568_2018-19,2772_2018-19,0,0,0.16,1
201587_2018-19,201935_2018-19,0,0,0.16,1
201587_2018-19,201939_2018-19,0,0,0.16,1
201587_2018-19,201942_2018-19,0,0,0.16,1
201587_2018-19,201950_2018-19,0,0,0.16,1
201587_2018-19,201960_2018-19,1,1,0.33,2
201587_2018-19,202331_2018-19,0,0,0.16,1
201587_2018-19,202710_2018-19,0,0,0.16,1
201587_2018-19,203087_2018-19,1,1,0.33,2
201587_2018-19,203490_2018-19,1,1,0.33,2
201587_2018-19,203897_2018-19,0,0,0.16,1
201587_2018-19,203932_2018-19,0,0,0.16,1
201587_2018-19,203937_2018-19,1,1,0.33,2
201587_2018-19,203953_2018-19,1,1,0.33,2
201587_2018-19,2772_2018-19,0,0,0.16,1
201935_2018-19,201939_2018-19,0,0,0.16,1
201935_2018-19,201942_2018-19,0,0,0.16,1
201935_2018-19,201960_2018-19,0,0,0.16,1
201935_2018-19,203087_2018-19,0,0,0.16,1
201935_2018-19,203114_2018-19,0,0,0.16,1
201935_2018-19,203490_2018-19,0,0,0.16,1
201935_2018-19,203897_2018-19,0,0,0.16,1
201935_2018-19,203932_2018-19,0,0,0.16,1
201935_2018-19,203937_2018-19,0,0,0.16,1
201935_2018-19,203952_2018-19,0,0,0.16,1
201935_2018-19,203953_2018-19,0,0,0.16,1
201935_2018-19,2772_2018-19,0,0,0.16,1
201939_2018-19,201942_2018-19,0,0,0.16,1
201939_2018-19,201960_2018-19,0,0,0.16,1
201939_2018-19,202331_2018-19,0,0,0.16,1
201939_2018-19,202710_2018-19,0,0,0.16,1
201939_2018-19,203114_2018-19,1,1,0.33,2
201939_2018-19,203490_2018-19,0,0,0.16,1
201939_2018-19,203496_2018-19,0,0,0.16,1
201939_2018-19,203897_2018-19,1,1,0.33,2
201939_2018-19,203932_2018-19,1,1,0.33,2
201939_2018-19,203953_2018-19,0,0,0.16,1
201942_2018-19,201950_2018-19,3,2,0.66,4
201942_2018-19,201960_2018-19,0,0,0.16,1
201942_2018-19,202331_2018-19,0,0,0.16,1
201942_2018-19,202710_2018-19,1,1,0.33,2
201942_2018-19,203087_2018-19,0,0,0.16,1
201942_2018-19,203114_2018-19,0,0,0.16,1
201942_2018-19,203490_2018-19,0,0,0.16,1
201942_2018-19,203496_2018-19,0,0,0.16,1
201942_2018-19,203932_2018-19,0,0,0.16,1
201942_2018-19,203937_2018-19,0,0,0.16,1
201942_2018-19,203952_2018-19,0,0,0.16,1
201942_2018-19,203953_2018-19,0,0,0.16,1
201942_2018-19,2772_2018-19,0,0,0.16,1
201950_2018-19,201960_2018-19,0,0,0.16,1
201950_2018-19,203114_2018-19,0,0,0.16,1
201950_2018-19,203490_2018-19,0,0,0.16,1
201950_2018-19,203897_2018-19,2,1,0.5,3
201950_2018-19,203932_2018-19,0,0,0.16,1
201950_2018-19,203937_2018-19,0,0,0.16,1
201950_2018-19,203953_2018-19,0,0,0.16,1
201950_2018-19,2772_2018-19,0,0,0.16,1
201960_2018-19,202331_2018-19,0,0,0.16,1
201960_2018-19,202710_2018-19,0,0,0.16,1
201960_2018-19,203087_2018-19,1,1,0.33,2
201960_2018-19,203114_2018-19,0,0,0.16,1
201960_2018-19,203490_2018-19,2,1,0.5,3
201960_2018-19,203496_2018-19,1,1,0.33,2
201960_2018-19,203897_2018-19,0,0,0.16,1
201960_2018-19,203932_2018-19,0,0,0.16,1
201960_2018-19,203937_2018-19,0,0,0.16,1
201960_2018-19,203952_2018-19,0,0,0.16,1
201960_2018-19,203953_2018-19,0,0,0.16,1
201960_2018-19,2772_2018-19,1,1,0.33,2
202331_2018-19,203087_2018-19,0,0,0.16,1
202331_2018-19,203114_2018-19,0,0,0.16,1
202331_2018-19,203490_2018-19,0,0,0.16,1
202331_2018-19,203897_2018-19,0,0,0.16,1
202331_2018-19,203932_2018-19,1,1,0.33,2
202331_2018-19,203937_2018-19,1,1,0.33,2
202331_2018-19,203952_2018-19,1,1,0.33,2
202331_2018-19,203953_2018-19,0,0,0.16,1
202331_2018-19,2772_2018-19,0,0,0.16,1
202710_2018-19,203087_2018-19,0,0,0.16,1
202710_2018-19,203114_2018-19,0,0,0.16,1
202710_2018-19,203490_2018-19,0,0,0.16,1
202710_2018-19,203897_2018-19,1,1,0.33,2
202710_2018-19,203932_2018-19,1,1,0.33,2
202710_2018-19,203937_2018-19,1,1,0.33,2
202710_2018-19,203952_2018-19,1,1,0.33,2
202710_2018-19,203953_2018-19,0,0,0.16,1
202710_2018-19,2772_2018-19,0,0,0.16,1
203087_2018-19,203114_2018-19,1,1,0.33,2
203087_2018-19,203490_2018-19,1,1,0.33,2
203087_2018-19,203496_2018-19,1,1,0.33,2
203087_2018-19,203897_2018-19,0,0,0.16,1
203087_2018-19,203932_2018-19,0,0,0.16,1
203087_2018-19,203937_2018-19,0,0,0.16,1
203087_2018-19,203953_2018-19,0,0,0.16,1
203087_2018-19,2772_2018-19,0,0,0.16,1
203114_2018-19,203490_2018-19,0,0,0.16,1
203114_2018-19,203897_2018-19,0,0,0.16,1
203114_2018-19,203932_2018-19,1,1,0.33,2
203114_2018-19,203937_2018-19,0,0,0.16,1
203114_2018-19,203952_2018-19,1,1,0.33,2
203114_2018-19,203953_2018-19,0,0,0.16,1
203114_2018-19,2772_2018-19,1,1,0.33,2
203490_2018-19,203496_2018-19,1,1,0.33,2
203490_2018-19,203897_2018-19,0,0,0.16,1
203490_2018-19,203937_2018-19,0,0,0.16,1
203490_2018-19,203952_2018-19,0,0,0.16,1
203490_2018-19,203953_2018-19,0,0,0.16,1
203496_2018-19,203897_2018-19,0,0,0.16,1
203496_2018-19,203932_2018-19,0,0,0.16,1
203496_2018-19,203937_2018-19,0,0,0.16,1
203496_2018-19,203952_2018-19,0,0,0.16,1
203496_2018-19,203953_2018-19,0,0,0.16,1
203496_2018-19,2772_2018-19,1,1,0.33,2
203897_2018-19,203932_2018-19,0,0,0.16,1
203897_2018-19,203937_2018-19,0,0,0.16,1
203897_2018-19,203952_2018-19,0,0,0.16,1
203897_2018-19,203953_2018-19,0,0,0.16,1
203897_2018-19,2772_2018-19,0,0,0.16,1
203932_2018-19,203937_2018-19,1,1,0.33,2
203932_2018-19,203952_2018-19,1,1,0.33,2
203932_2018-19,203953_2018-19,0,0,0.16,1
203937_2018-19,203952_2018-19,1,1,0.33,2
203937_2018-19,203953_2018-19,1,1,0.33,2
203952_2018-19,203953_2018-19,0,0,0.16,1
203952_2018-19,2772_2018-19,0,0,0.16,1
203953_2018-19,2772_2018-19,0,0,0.16,1
1626161_2018-19,1626171_2018-19,0,0,0.16,1
1626161_2018-19,1628963_2018-19,1,1,0.33,2
1626161_2018-19,1628976_2018-19,3,2,0.66,4
1626161_2018-19,200782_2018-19,0,0,0.16,1
1626161_2018-19,201580_2018-19,1,1,0.33,2
1626161_2018-19,201586_2018-19,0,0,0.16,1
1626161_2018-19,202324_2018-19,2,1,0.5,3
1626161_2018-19,202326_2018-19,0,0,0.16,1
1626161_2018-19,202685_2018-19,0,0,0.16,1
1626161_2018-19,203944_2018-19,0,0,0.16,1
1626171_2018-19,1628386_2018-19,0,0,0.16,1
1626171_2018-19,1628976_2018-19,0,0,0.16,1
1626171_2018-19,200782_2018-19,0,0,0.16,1
1626171_2018-19,201580_2018-19,0,0,0.16,1
1626171_2018-19,201586_2018-19,1,1,0.33,2
1626171_2018-19,202324_2018-19,0,0,0.16,1
1626171_2018-19,202326_2018-19,1,1,0.33,2
1626171_2018-19,202685_2018-19,1,1,0.33,2
1626171_2018-19,203473_2018-19,0,0,0.16,1
1626171_2018-19,203944_2018-19,0,0,0.16,1
1626204_2018-19,1628386_2018-19,1,1,0.33,2
1626204_2018-19,1628976_2018-19,1,1,0.33,2
1626204_2018-19,200782_2018-19,0,0,0.16,1
1626204_2018-19,201580_2018-19,0,0,0.16,1
1626204_2018-19,201586_2018-19,0,0,0.16,1
1626204_2018-19,202324_2018-19,0,0,0.16,1
1626204_2018-19,202326_2018-19,0,0,0.16,1
1626204_2018-19,202685_2018-19,0,0,0.16,1
1626204_2018-19,203944_2018-19,0,0,0.16,1
1628386_2018-19,1628963_2018-19,1,1,0.33,2
1628386_2018-19,1628976_2018-19,2,1,0.5,3
1628386_2018-19,200782_2018-19,0,0,0.16,1
1628386_2018-19,201586_2018-19,0,0,0.16,1
1628386_2018-19,202324_2018-19,1,1,0.33,2
1628386_2018-19,202326_2018-19,0,0,0.16,1
1628386_2018-19,202685_2018-19,0,0,0.16,1
1628386_2018-19,203469_2018-19,0,0,0.16,1
1628386_2018-19,203473_2018-19,0,0,0.16,1
1628386_2018-19,203944_2018-19,0,0,0.16,1
1628963_2018-19,1628976_2018-19,1,1,0.33,2
1628963_2018-19,200782_2018-19,0,0,0.16,1
1628963_2018-19,201580_2018-19,0,0,0.16,1
1628963_2018-19,201586_2018-19,1,1,0.33,2
1628963_2018-19,202324_2018-19,1,1,0.33,2
1628963_2018-19,202326_2018-19,0,0,0.16,1
1628963_2018-19,202685_2018-19,2,1,0.5,3
1628963_2018-19,203473_2018-19,0,0,0.16,1
1628976_2018-19,200782_2018-19,0,0,0.16,1
1628976_2018-19,201580_2018-19,1,1,0.33,2
1628976_2018-19,202326_2018-19,0,0,0.16,1
1628976_2018-19,203469_2018-19,1,1,0.33,2
1628976_2018-19,203473_2018-19,0,0,0.16,1
1628976_2018-19,203944_2018-19,0,0,0.16,1
200782_2018-19,201580_2018-19,0,0,0.16,1
200782_2018-19,201586_2018-19,0,0,0.16,1
200782_2018-19,202324_2018-19,0,0,0.16,1
200782_2018-19,202326_2018-19,0,0,0.16,1
200782_2018-19,202685_2018-19,0,0,0.16,1
200782_2018-19,203469_2018-19,0,0,0.16,1
200782_2018-19,203473_2018-19,0,0,0.16,1
200782_2018-19,203944_2018-19,0,0,0.16,1
201580_2018-19,201586_2018-19,1,1,0.33,2
201580_2018-19,202324_2018-19,2,1,0.5,3
201580_2018-19,202326_2018-19,0,0,0.16,1
201580_2018-19,202685_2018-19,0,0,0.16,1
201580_2018-19,203469_2018-19,1,1,0.33,2
201580_2018-19,203473_2018-19,1,1,0.33,2
201580_2018-19,203944_2018-19,0,0,0.16,1
201586_2018-19,202326_2018-19,0,0,0.16,1
201586_2018-19,203469_2018-19,0,0,0.16,1
201586_2018-19,203944_2018-19,1,1,0.33,2
202324_2018-19,202326_2018-19,0,0,0.16,1
202324_2018-19,203469_2018-19,1,1,0.33,2
202324_2018-19,203473_2018-19,1,1,0.33,2
202324_2018-19,203944_2018-19,0,0,0.16,1
202326_2018-19,202685_2018-19,0,0,0.16,1
202326_2018-19,203469_2018-19,0,0,0.16,1
202326_2018-19,203473_2018-19,0,0,0.16,1
202326_2018-19,203944_2018-19,1,1,0.33,2
202685_2018-19,203469_2018-19,0,0,0.16,1
202685_2018-19,203944_2018-19,2,1,0.5,3
203469_2018-19,203944_2018-19,0,0,0.16,1
203473_2018-19,203944_2018-19,0,0,0.16,1
1626169_2018-19,1626203_2018-19,0,0,0.16,1
1626169_2018-19,1627748_2018-19,0,0,0.16,1
1626169_2018-19,1627863_2018-19,0,0,0.16,1
1626169_2018-19,1627884_2018-19,1,1,0.33,2
1626169_2018-19,1628021_2018-19,1,1,0.33,2
1626169_2018-19,1628367_2018-19,0,0,0.16,1
1626169_2018-19,1628382_2018-19,2,1,0.5,3
1626169_2018-19,1628425_2018-19,1,1,0.33,2
1626169_2018-19,1628970_2018-19,1,1,0.33,2
1626169_2018-19,1628990_2018-19,0,0,0.16,1
1626169_2018-19,1629001_2018-19,0,0,0.16,1
1626169_2018-19,1629006_2018-19,0,0,0.16,1
1626169_2018-19,1629066_2018-19,0,0,0.16,1
1626169_2018-19,1713_2018-19,0,0,0.16,1
1626169_2018-19,201163_2018-19,1,1,0.33,2
1626169_2018-19,201229_2018-19,0,0,0.16,1
1626169_2018-19,201601_2018-19,0,0,0.16,1
1626169_2018-19,201949_2018-19,1,1,0.33,2
1626169_2018-19,201980_2018-19,0,0,0.16,1
1626169_2018-19,202697_2018-19,0,0,0.16,1
1626169_2018-19,202722_2018-19,0,0,0.16,1
1626169_2018-19,203524_2018-19,1,1,0.33,2
1626169_2018-19,203935_2018-19,1,1,0.33,2
1626169_2018-19,203992_2018-19,0,0,0.16,1
1626169_2018-19,2738_2018-19,1,1,0.33,2
1626203_2018-19,1627748_2018-19,0,0,0.16,1
1626203_2018-19,1627863_2018-19,0,0,0.16,1
1626203_2018-19,1627884_2018-19,0,0,0.16,1
1626203_2018-19,1628021_2018-19,0,0,0.16,1
1626203_2018-19,1628367_2018-19,0,0,0.16,1
1626203_2018-19,1628425_2018-19,0,0,0.16,1
1626203_2018-19,1628970_2018-19,0,0,0.16,1
1626203_2018-19,1629001_2018-19,1,1,0.33,2
1626203_2018-19,1629006_2018-19,0,0,0.16,1
1626203_2018-19,1629066_2018-19,0,0,0.16,1
1626203_2018-19,201163_2018-19,0,0,0.16,1
1626203_2018-19,201229_2018-19,0,0,0.16,1
1626203_2018-19,201601_2018-19,0,0,0.16,1
1626203_2018-19,201949_2018-19,0,0,0.16,1
1626203_2018-19,201980_2018-19,1,1,0.33,2
1626203_2018-19,202697_2018-19,1,1,0.33,2
